id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
D791_57b805cf,旅游管理,管理学,D791,EC,50.0,0.85,,,,,
D791_9b34277d,智慧旅游技术应用,管理学,D791,EC,50.0,0.85,,,,,
D791_31b457c4,酒店管理与数字化运营,管理学,D791,EC,50.0,0.85,,,,,
E062_6ed44a2b,电力系统自动化技术,工学,E062,RI,50.0,0.85,,,,,
E062_58f64280,供用电技术,工学,E062,RI,50.0,0.85,,,,,
E062_d6274491,电气自动化技术,工学,E062,RI,50.0,0.85,,,,,
E062_17add3f2,机电一体化技术,工学,E062,RI,50.0,0.85,,,,,
E062_2726b3d3,数控技术,工学,E062,RI,50.0,0.85,,,,,
E062_8fd82b2e,工业机器人技术,工学,E062,RI,50.0,0.85,,,,,
B828_ac66ae55,发电厂及电力系统,工学,B828,RI,50.0,0.85,,,,,
B828_e978a202,分布式发电与智能微电网技术,工学,B828,RI,50.0,0.85,,,,,
B828_abbb0de7,输配电工程技术,工学,B828,RI,50.0,0.85,,,,,
B828_7ea89a17,发电运行技术,工学,B828,RI,50.0,0.85,,,,,
B828_f6b07a09,新能源装备技术,工学,B828,RI,50.0,0.85,,,,,
B828_bad9ebda,热能动力工程技术,工学,B828,RI,50.0,0.85,,,,,
C746_4256513d,财务管理,管理学,C746,EC,50.0,0.85,,,,,
C746_6f6d9dcf,小学教育,教育学,C746,SI,50.0,0.85,,,,,
C746_f42d7a2f,计算机科学与技术,理学,C746,IR,50.0,0.85,,,,,
C746_9aaf36a4,机械设计制造及其自动化,艺术学,C746,AE,50.0,0.85,,,,,
C746_2c7dc49e,电气工程及其自动化,工学,C746,RI,50.0,0.85,,,,,
C746_786ac58d,机器人工程,工学,C746,RI,50.0,0.85,,,,,
A485_19b0c74b,航空航天工程,工学,A485,RI,50.0,0.85,,,,,
A485_e381b1b6,飞行器质量与可靠性,工学,A485,RI,50.0,0.85,,,,,
A485_9aaf36a4,机械设计制造及其自动化,艺术学,A485,AE,50.0,0.85,,,,,
A485_072d611f,交通运输,工学,A485,RI,50.0,0.85,,,,,
A485_e8d2189a,电子信息类,工学,A485,RI,50.0,0.85,,,,,
A485_2bd57a85,中国语言文学类,文学,A485,AS,50.0,0.85,,,,,
A485_09580fea,会计学,管理学,A485,EC,50.0,0.85,,,,,
A485_7ae2d684,计算机类,工学,A485,RI,50.0,0.85,,,,,
A485_db068082,能源与动力工程,工学,A485,RI,50.0,0.85,,,,,
A485_4e58d419,信息管理与信息系统,管理学,A485,EC,50.0,0.85,,,,,
A485_c7d86068,人工智能,工学,A485,RI,50.0,0.85,,,,,
A485_bd7bc963,车辆工程,工学,A485,RI,50.0,0.85,,,,,
A485_0406904e,大数据管理与应用,管理学,A485,EC,50.0,0.85,,,,,
A485_581d2c55,工业设计,艺术学,A485,AE,50.0,0.85,,,,,
A485_bf991b45,数学与应用数学,理学,A485,IR,50.0,0.85,,,,,
A485_00b3121e,工程管理,管理学,A485,EC,50.0,0.85,,,,,
A485_f2aad9d3,金融学,经济学,A485,IE,50.0,0.85,,,,,
A485_68ada59f,经济统计学,经济学,A485,IE,50.0,0.85,,,,,
A485_e6fb0315,材料类,工学,A485,RI,50.0,0.85,,,,,
A485_b5b48f33,飞行器设计与工程,艺术学,A485,AE,50.0,0.85,,,,,
A485_c8007432,市场营销,管理学,A485,EC,50.0,0.85,,,,,
A485_175f7b6a,自动化,工学,A485,RI,50.0,0.85,,,,,
A485_e4f6285f,材料成型及控制工程,工学,A485,RI,50.0,0.85,,,,,
A485_49ba25b1,土木工程,工学,A485,RI,50.0,0.85,,,,,
A485_9ffa5818,质量管理工程,管理学,A485,EC,50.0,0.85,,,,,
E654_444cff4b,会计学,管理学,E654,EC,50.0,0.85,,,,,
E654_f9afc305,工商管理,管理学,E654,EC,50.0,0.85,,,,,
E654_aa3f7342,英语,文学,E654,AS,50.0,0.85,,,,,
E654_f900b277,金融学,经济学,E654,IE,50.0,0.85,,,,,
E654_175f7b6a,自动化,工学,E654,RI,50.0,0.85,,,,,
E654_f42d7a2f,计算机科学与技术,理学,E654,IR,50.0,0.85,,,,,
E654_afe1eaff,数据科学与大数据技术,理学,E654,IR,50.0,0.85,,,,,
E478_aabdb0d5,大数据与审计,管理学,E478,EC,50.0,0.85,,,,,
E478_c86bfcf2,金融科技应用,经济学,E478,IE,50.0,0.85,,,,,
D497_444cff4b,会计学,管理学,D497,EC,50.0,0.85,,,,,
D497_4256513d,财务管理,管理学,D497,EC,50.0,0.85,,,,,
D497_2f88eb15,网络与新媒体,工学,D497,RI,50.0,0.85,,,,,
D497_f9afc305,工商管理,管理学,D497,EC,50.0,0.85,,,,,
D497_f900b277,金融学,经济学,D497,IE,50.0,0.85,,,,,
D497_65072ce5,国际经济与贸易,经济学,D497,IE,50.0,0.85,,,,,
D497_46129690,电子商务,管理学,D497,EC,50.0,0.85,,,,,
D497_aa3f7342,英语,文学,D497,AS,50.0,0.85,,,,,
D497_e74fe524,教育技术学,教育学,D497,SI,50.0,0.85,,,,,
D497_f42d7a2f,计算机科学与技术,理学,D497,IR,50.0,0.85,,,,,
D497_9a8524b9,软件工程,工学,D497,RI,50.0,0.85,,,,,
D497_76b7a70a,智能制造工程,工学,D497,RI,50.0,0.85,,,,,
D497_bd7bc963,车辆工程,工学,D497,RI,50.0,0.85,,,,,
D497_0406904e,大数据管理与应用,管理学,D497,EC,50.0,0.85,,,,,
D497_49ba25b1,土木工程,工学,D497,RI,50.0,0.85,,,,,
A462_444cff4b,会计学,管理学,A462,EC,50.0,0.85,,,,,
A462_2c7dc49e,电气工程及其自动化,工学,A462,RI,50.0,0.85,,,,,
A462_58a0acef,烟草,工学,A462,RI,50.0,0.85,,,,,
A462_fed416a3,数字媒体技术,工学,A462,RI,50.0,0.85,,,,,
A462_9a8524b9,软件工程,工学,A462,RI,50.0,0.85,,,,,
A462_84396dfd,电子信息工程,工学,A462,RI,50.0,0.85,,,,,
A462_b3956f6b,智能电网信息工程,工学,A462,RI,50.0,0.85,,,,,
A462_93824d33,通信工程,工学,A462,RI,50.0,0.85,,,,,
A462_175f7b6a,自动化,工学,A462,RI,50.0,0.85,,,,,
A462_5de8b6c9,物联网工程,工学,A462,RI,50.0,0.85,,,,,
A462_9aaf36a4,机械设计制造及其自动化,艺术学,A462,AE,50.0,0.85,,,,,
A462_afe1eaff,数据科学与大数据技术,理学,A462,IR,50.0,0.85,,,,,
A462_c7d86068,人工智能,工学,A462,RI,50.0,0.85,,,,,
A462_1ef2cd87,网络空间安全,工学,A462,RI,50.0,0.85,,,,,
A462_e3a4ddff,电子科学与技术,理学,A462,IR,50.0,0.85,,,,,
A462_ccc8f8b7,氢能科学与工程,理学,A462,IR,50.0,0.85,,,,,
A462_42f28426,新能源科学与工程,理学,A462,IR,50.0,0.85,,,,,
A462_f9afc305,工商管理,管理学,A462,EC,50.0,0.85,,,,,
A462_8e5f53f9,测控技术与仪器,工学,A462,RI,50.0,0.85,,,,,
A462_4906886a,微电子科学与工程,理学,A462,IR,50.0,0.85,,,,,
A462_76b7a70a,智能制造工程,工学,A462,RI,50.0,0.85,,,,,
A462_db068082,能源与动力工程,工学,A462,RI,50.0,0.85,,,,,
A462_389a92db,香料香精技术与工程,工学,A462,RI,50.0,0.85,,,,,
A462_6e949db5,食品科学与工程,理学,A462,IR,50.0,0.85,,,,,
A462_cdc6585a,物流管理,管理学,A462,EC,50.0,0.85,,,,,
A462_46129690,电子商务,管理学,A462,EC,50.0,0.85,,,,,
A462_bd7bc963,车辆工程,工学,A462,RI,50.0,0.85,,,,,
A462_47b6ba6a,公共事业管理,管理学,A462,EC,50.0,0.85,,,,,
A462_aa3f7342,英语,文学,A462,AS,50.0,0.85,,,,,
A462_906b86a8,轨道交通信号与控制,工学,A462,RI,50.0,0.85,,,,,
A462_7358a7db,新能源材料与器件,工学,A462,RI,50.0,0.85,,,,,
A462_618ed6be,高分子材料与工程,工学,A462,RI,50.0,0.85,,,,,
A462_e74ae09a,化妆品技术与工程,工学,A462,RI,50.0,0.85,,,,,
A462_bf991b45,数学与应用数学,理学,A462,IR,50.0,0.85,,,,,
A462_c49b8947,信息与计算科学,理学,A462,IR,50.0,0.85,,,,,
A462_78a52a23,数据科学,理学,A462,IR,50.0,0.85,,,,,
A462_2c2d4a1a,应用化学,理学,A462,IR,50.0,0.85,,,,,
A462_8fff63b2,安全工程,工学,A462,RI,50.0,0.85,,,,,
A462_dd53ad73,生物工程,工学,A462,RI,50.0,0.85,,,,,
A462_1a2b1e08,生物技术,工学,A462,RI,50.0,0.85,,,,,
A843_494c1058,铁道信号自动控制,工学,A843,RI,50.0,0.85,,,,,
A843_16ded060,动车组检修技术,工学,A843,RI,50.0,0.85,,,,,
A843_2d73bd5f,城市轨道车辆应用技术,工学,A843,RI,50.0,0.85,,,,,
E812_c915fa39,大数据技术,工学,E812,RI,50.0,0.85,,,,,
E812_a3910556,食品检验检测技术,医学,E812,IS,50.0,0.85,,,,,
E812_68343c70,计算机网络技术,工学,E812,RI,50.0,0.85,,,,,
E248_280268e9,煤矿智能开采技术,工学,E248,RI,50.0,0.85,,,,,
E248_62bb3865,矿山机电与智能装备,工学,E248,RI,50.0,0.85,,,,,
B335_17add3f2,机电一体化技术,工学,B335,RI,50.0,0.85,,,,,
B335_a9cc3c82,护理,医学,B335,IS,50.0,0.85,,,,,
B335_ed875a16,计算机应用技术,工学,B335,RI,50.0,0.85,,,,,
B335_6f6d9dcf,小学教育,教育学,B335,SI,50.0,0.85,,,,,
B335_2be72bd6,应用电子技术,工学,B335,RI,50.0,0.85,,,,,
B335_c89c522f,药学,医学,B335,IS,50.0,0.85,,,,,
B335_7b148273,民航安全技术管理,管理学,B335,EC,50.0,0.85,,,,,
B335_587a3e69,跨境电子商务,管理学,B335,EC,50.0,0.85,,,,,
B335_8eb4c300,建筑工程技术,工学,B335,RI,50.0,0.85,,,,,
B335_a075fcbd,现代物流管理,管理学,B335,EC,50.0,0.85,,,,,
B335_08ffaa27,工程造价,工学,B335,RI,50.0,0.85,,,,,
C539_ed643029,现代种业技术,工学,C539,RI,50.0,0.85,,,,,
C539_e62376d6,旅游管理,管理学,C539,EC,50.0,0.85,,,,,
C539_f4c2a92c,新能源发电工程技术,工学,C539,RI,50.0,0.85,,,,,
C539_d6274491,电气自动化技术,工学,C539,RI,50.0,0.85,,,,,
C539_e4aa03d5,电力系统继电保护技术,工学,C539,RI,50.0,0.85,,,,,
C539_41f3c8b0,风力发电工程技术,工学,C539,RI,50.0,0.85,,,,,
C539_1a7353a3,光伏工程技术,工学,C539,RI,50.0,0.85,,,,,
C539_c9dd8ba7,应用化工技术,工学,C539,RI,50.0,0.85,,,,,
C539_f73013a3,石油化工技术,工学,C539,RI,50.0,0.85,,,,,
A643_2782407f,汉语言文学,文学,A643,AS,50.0,0.85,,,,,
A643_2c7dc49e,电气工程及其自动化,工学,A643,RI,50.0,0.85,,,,,
A643_fe3064e1,文化产业管理,管理学,A643,EC,50.0,0.85,,,,,
A643_7a8ffa6f,机械电子工程,工学,A643,RI,50.0,0.85,,,,,
A643_9aaf36a4,机械设计制造及其自动化,艺术学,A643,AE,50.0,0.85,,,,,
A643_aa3f7342,英语,文学,A643,AS,50.0,0.85,,,,,
A643_5de8b6c9,物联网工程,工学,A643,RI,50.0,0.85,,,,,
A643_859e25d2,广播电视学,工学,A643,RI,50.0,0.85,,,,,
A643_c49b8947,信息与计算科学,理学,A643,IR,50.0,0.85,,,,,
A643_bf991b45,数学与应用数学,理学,A643,IR,50.0,0.85,,,,,
A643_8fff63b2,安全工程,工学,A643,RI,50.0,0.85,,,,,
A643_c9d36cc2,化学工程与工艺,理学,A643,IR,50.0,0.85,,,,,
C605_0527c033,畜牧兽医,农学,C605,RI,50.0,0.85,,,,,
C605_c608fa58,植物保护与检疫技术,农学,C605,RI,50.0,0.85,,,,,
E830_6cc4a66e,中医学,医学,E830,IS,50.0,0.85,,,,,
E830_c24dc140,针灸推拿学,医学,E830,IS,50.0,0.85,,,,,
E830_8a70a3ee,中医骨伤科学,医学,E830,IS,50.0,0.85,,,,,
E830_8540a5c2,中医康复学,医学,E830,IS,50.0,0.85,,,,,
E830_e5d532e9,中医养生学,医学,E830,IS,50.0,0.85,,,,,
E830_18dee714,中西医临床医学,医学,E830,IS,50.0,0.85,,,,,
E830_c3defd29,中药制药,医学,E830,IS,50.0,0.85,,,,,
E830_c3bd247c,中药学,医学,E830,IS,50.0,0.85,,,,,
E830_7490b266,中药资源与开发,医学,E830,IS,50.0,0.85,,,,,
E776_17add3f2,机电一体化技术,工学,E776,RI,50.0,0.85,,,,,
E776_56540ed1,机械设计与制造,艺术学,E776,AE,50.0,0.85,,,,,
E776_0793ba58,康复治疗技术,医学,E776,IS,50.0,0.85,,,,,
E776_e0c7e175,汽车检测与维修技术,工学,E776,RI,50.0,0.85,,,,,
E776_7c2294fc,电梯工程技术,工学,E776,RI,50.0,0.85,,,,,
A618_f42d7a2f,计算机科学与技术,理学,A618,IR,50.0,0.85,,,,,
A618_2c7dc49e,电气工程及其自动化,工学,A618,RI,50.0,0.85,,,,,
A618_93824d33,通信工程,工学,A618,RI,50.0,0.85,,,,,
A618_84396dfd,电子信息工程,工学,A618,RI,50.0,0.85,,,,,
A618_afe1eaff,数据科学与大数据技术,理学,A618,IR,50.0,0.85,,,,,
A618_df3de06a,交通运输类,工学,A618,RI,50.0,0.85,,,,,
A618_7a8ffa6f,机械电子工程,工学,A618,RI,50.0,0.85,,,,,
A618_e9eadee8,工商管理类,管理学,A618,EC,50.0,0.85,,,,,
A618_bd7bc963,车辆工程,工学,A618,RI,50.0,0.85,,,,,
A618_f7bdd2ad,数学类,理学,A618,IR,50.0,0.85,,,,,
A618_76b7a70a,智能制造工程,工学,A618,RI,50.0,0.85,,,,,
A618_03fa318f,智慧交通,工学,A618,RI,50.0,0.85,,,,,
A618_e307215e,交通管理,管理学,A618,EC,50.0,0.85,,,,,
A618_438cd1eb,飞行器制造工程,工学,A618,RI,50.0,0.85,,,,,
A618_b5b48f33,飞行器设计与工程,艺术学,A618,AE,50.0,0.85,,,,,
A618_e4f6285f,材料成型及控制工程,工学,A618,RI,50.0,0.85,,,,,
A618_6160840f,水利水电工程,工学,A618,RI,50.0,0.85,,,,,
A618_08aed457,船舶与海洋工程,工学,A618,RI,50.0,0.85,,,,,
A618_cdc6585a,物流管理,管理学,A618,EC,50.0,0.85,,,,,
A618_e6fb0315,材料类,工学,A618,RI,50.0,0.85,,,,,
A618_e48c3fb0,外国语言文学类,文学,A618,AS,50.0,0.85,,,,,
A618_67f60883,港口航道与海岸工程,工学,A618,RI,50.0,0.85,,,,,
A618_1d95dc0b,智能材料与结构,工学,A618,RI,50.0,0.85,,,,,
A618_a1194693,测绘工程,工学,A618,RI,50.0,0.85,,,,,
A618_de560341,地理空间信息工程,工学,A618,RI,50.0,0.85,,,,,
A618_9aaf36a4,机械设计制造及其自动化,艺术学,A618,AE,50.0,0.85,,,,,
A618_5a652a06,给排水科学与工程,理学,A618,IR,50.0,0.85,,,,,
A618_00b3121e,工程管理,管理学,A618,EC,50.0,0.85,,,,,
A618_49ba25b1,土木工程,工学,A618,RI,50.0,0.85,,,,,
A618_9ae37118,风景园林,农学,A618,RI,50.0,0.85,,,,,
A618_11a3f99a,城乡规划,工学,A618,RI,50.0,0.85,,,,,
E267_ff53238a,道路与桥梁工程技术,工学,E267,RI,50.0,0.85,,,,,
C756_cd813457,数字媒体技术,工学,C756,RI,50.0,0.85,,,,,
C756_c0a280d6,摄影摄像技术,艺术学,C756,AE,50.0,0.85,,,,,
C756_e5b74fd9,动漫制作技术,工学,C756,RI,50.0,0.85,,,,,
C756_c915fa39,大数据技术,工学,C756,RI,50.0,0.85,,,,,
C756_4709004e,传播与策划,文学,C756,AS,50.0,0.85,,,,,
C756_d5128dd5,广播影视节目制作,艺术学,C756,AE,50.0,0.85,,,,,
C756_d9f256d1,影视制片管理,艺术学,C756,AE,50.0,0.85,,,,,
C756_0793ba58,康复治疗技术,医学,C756,IS,50.0,0.85,,,,,
C756_a08c050c,人工智能技术应用,工学,C756,RI,50.0,0.85,,,,,
C756_a310c999,录音技术与艺术,艺术学,C756,AE,50.0,0.85,,,,,
C756_b3f12b93,学前教育,教育学,C756,SI,50.0,0.85,,,,,
C756_f48b9d9e,艺术教育,教育学,C756,SI,50.0,0.85,,,,,
C755_c915fa39,大数据技术,工学,C755,RI,50.0,0.85,,,,,
C755_25826e66,软件技术,工学,C755,RI,50.0,0.85,,,,,
C755_68343c70,计算机网络技术,工学,C755,RI,50.0,0.85,,,,,
C755_b7828461,物联网应用技术,工学,C755,RI,50.0,0.85,,,,,
C755_d2af16ed,电子信息工程技术,工学,C755,RI,50.0,0.85,,,,,
C755_56540ed1,机械设计与制造,艺术学,C755,AE,50.0,0.85,,,,,
C755_d4260074,智能控制技术,工学,C755,RI,50.0,0.85,,,,,
C755_69b2c5f6,新能源汽车技术,工学,C755,RI,50.0,0.85,,,,,
C755_0793ba58,康复治疗技术,医学,C755,IS,50.0,0.85,,,,,
C755_a06e4416,汽车制造与试验技术,工学,C755,RI,50.0,0.85,,,,,
C755_2285f991,婴幼儿托育服务与管理,管理学,C755,EC,50.0,0.85,,,,,
E727_a9cc3c82,护理,医学,E727,IS,50.0,0.85,,,,,
E727_b7828461,物联网应用技术,工学,E727,RI,50.0,0.85,,,,,
E727_c89c522f,药学,医学,E727,IS,50.0,0.85,,,,,
E727_a08c050c,人工智能技术应用,工学,E727,RI,50.0,0.85,,,,,
E315_c9dd8ba7,应用化工技术,工学,E315,RI,50.0,0.85,,,,,
E315_c37cc251,新能源材料应用技术,工学,E315,RI,50.0,0.85,,,,,
E315_02073714,化工智能制造技术,工学,E315,RI,50.0,0.85,,,,,
A631_5f2ebb4c,临床医学,医学,A631,IS,50.0,0.85,,,,,
A631_1c235a72,麻醉学,医学,A631,IS,50.0,0.85,,,,,
A631_828aa800,口腔医学,医学,A631,IS,50.0,0.85,,,,,
A631_6056067d,眼视光医学,医学,A631,IS,50.0,0.85,,,,,
A631_49e833b7,医学影像学,医学,A631,IS,50.0,0.85,,,,,
A631_37f74d5c,生物医学工程,医学,A631,IS,50.0,0.85,,,,,
A631_13fefbb8,药学,医学,A631,IS,50.0,0.85,,,,,
A631_b8538af6,法医学,医学,A631,IS,50.0,0.85,,,,,
A631_df38a244,儿科学,理学,A631,IR,50.0,0.85,,,,,
A631_18dee714,中西医临床医学,医学,A631,IS,50.0,0.85,,,,,
A631_8fddd6eb,听力与言语康复学,医学,A631,IS,50.0,0.85,,,,,
A631_bf39b1fc,智能医学工程,医学,A631,IS,50.0,0.85,,,,,
A631_e9ddbbd3,应用统计学,理学,A631,IR,50.0,0.85,,,,,
A631_47b6ba6a,公共事业管理,管理学,A631,EC,50.0,0.85,,,,,
A631_a63a56c2,精神医学,医学,A631,IS,50.0,0.85,,,,,
A631_72523118,临床药学,医学,A631,IS,50.0,0.85,,,,,
A631_45ed4d08,护理学,医学,A631,IS,50.0,0.85,,,,,
A631_9dca84be,基础医学,医学,A631,IS,50.0,0.85,,,,,
A631_4678fd9c,医学影像技术,医学,A631,IS,50.0,0.85,,,,,
A631_c2dd0187,口腔医学技术,医学,A631,IS,50.0,0.85,,,,,
A631_229bee39,医学检验技术,医学,A631,IS,50.0,0.85,,,,,
A631_081cbe2e,医学实验技术,医学,A631,IS,50.0,0.85,,,,,
A631_167c8276,预防医学,医学,A631,IS,50.0,0.85,,,,,
A631_f8f5066a,信息管理与信息系统,管理学,A631,EC,50.0,0.85,,,,,
A631_a23e9a52,卫生检验与检疫,医学,A631,IS,50.0,0.85,,,,,
A631_f977856e,康复治疗学,医学,A631,IS,50.0,0.85,,,,,
E009_4bc9620a,口腔医学,医学,E009,IS,50.0,0.85,,,,,
E009_ac8a3619,临床医学,医学,E009,IS,50.0,0.85,,,,,
E009_6cc4a66e,中医学,医学,E009,IS,50.0,0.85,,,,,
E009_a9cc3c82,护理,医学,E009,IS,50.0,0.85,,,,,
E009_13789ce5,医学检验技术,医学,E009,IS,50.0,0.85,,,,,
E009_a89b9821,药学,医学,E009,IS,50.0,0.85,,,,,
C758_9fd779fd,大数据与会计,管理学,C758,EC,50.0,0.85,,,,,
D588_2bd57a85,中国语言文学类,文学,D588,AS,50.0,0.85,,,,,
D588_0bbd8357,俄语,文学,D588,AS,50.0,0.85,,,,,
D588_aa3f7342,英语,文学,D588,AS,50.0,0.85,,,,,
D588_16bfbf6d,翻译,文学,D588,AS,50.0,0.85,,,,,
D588_14fae387,日语,文学,D588,AS,50.0,0.85,,,,,
D588_d1b73fc5,德语,文学,D588,AS,50.0,0.85,,,,,
D588_b287a958,阿拉伯语,工学,D588,RI,50.0,0.85,,,,,
A611_f42d7a2f,计算机科学与技术,理学,A611,IR,50.0,0.85,,,,,
A611_19938fe1,工科试验班,工学,A611,RI,50.0,0.85,,,,,
A611_2c7dc49e,电气工程及其自动化,工学,A611,RI,50.0,0.85,,,,,
A611_5f2ebb4c,临床医学,医学,A611,IS,50.0,0.85,,,,,
A611_735daeec,理科试验班,工学,A611,RI,50.0,0.85,,,,,
A611_cbb7f5dd,人文科学试验班,理学,A611,IR,50.0,0.85,,,,,
A611_a067f930,汉语言文学,文学,A611,AS,50.0,0.85,,,,,
A611_9aaf36a4,机械设计制造及其自动化,艺术学,A611,AE,50.0,0.85,,,,,
D589_2782407f,汉语言文学,文学,D589,AS,50.0,0.85,,,,,
D589_f42d7a2f,计算机科学与技术,理学,D589,IR,50.0,0.85,,,,,
C215_66a11116,自动化类,工学,C215,RI,50.0,0.85,,,,,
C215_150324f8,机械设计制造类,艺术学,C215,AE,50.0,0.85,,,,,
C215_25826e66,软件技术,工学,C215,RI,50.0,0.85,,,,,
M759_494c1058,铁道信号自动控制,工学,M759,RI,50.0,0.85,,,,,
M759_d4260074,智能控制技术,工学,M759,RI,50.0,0.85,,,,,
B799_3e090082,法学,法学,B799,SE,50.0,0.85,,,,,
B799_b060c78e,财政学,经济学,B799,IE,50.0,0.85,,,,,
B799_28fa8a95,经济学,经济学,B799,IE,50.0,0.85,,,,,
B799_0ca7c728,经济与贸易类,经济学,B799,IE,50.0,0.85,,,,,
B799_f42d7a2f,计算机科学与技术,理学,B799,IR,50.0,0.85,,,,,
B799_84396dfd,电子信息工程,工学,B799,RI,50.0,0.85,,,,,
B799_c7d86068,人工智能,工学,B799,RI,50.0,0.85,,,,,
B799_afe1eaff,数据科学与大数据技术,理学,B799,IR,50.0,0.85,,,,,
B799_0406904e,大数据管理与应用,管理学,B799,EC,50.0,0.85,,,,,
B799_f9afc305,工商管理,管理学,B799,EC,50.0,0.85,,,,,
B799_e9eadee8,工商管理类,管理学,B799,EC,50.0,0.85,,,,,
B799_76b7a70a,智能制造工程,工学,B799,RI,50.0,0.85,,,,,
B799_9aaf36a4,机械设计制造及其自动化,艺术学,B799,AE,50.0,0.85,,,,,
B799_6a422c4d,金融工程,经济学,B799,IE,50.0,0.85,,,,,
B799_481e1720,商务英语,文学,B799,AS,50.0,0.85,,,,,
B799_53ffbecd,智能车辆工程,工学,B799,RI,50.0,0.85,,,,,
B799_c308b50a,公共管理类,管理学,B799,EC,50.0,0.85,,,,,
B799_46129690,电子商务,管理学,B799,EC,50.0,0.85,,,,,
B799_c9899a2e,社会学类,法学,B799,SE,50.0,0.85,,,,,
B799_7aea4a3a,统计学,理学,B799,IR,50.0,0.85,,,,,
B799_48f2e170,法语,文学,B799,AS,50.0,0.85,,,,,
B799_ecce1d27,材料科学与工程,理学,B799,IR,50.0,0.85,,,,,
B799_c9d36cc2,化学工程与工艺,理学,B799,IR,50.0,0.85,,,,,
B799_444cff4b,会计学,管理学,B799,EC,50.0,0.85,,,,,
B799_e62376d6,旅游管理,管理学,B799,EC,50.0,0.85,,,,,
B799_f900b277,金融学,经济学,B799,IE,50.0,0.85,,,,,
B799_0ab284e2,人文地理与城乡规划,工学,B799,RI,50.0,0.85,,,,,
B799_00b3121e,工程管理,管理学,B799,EC,50.0,0.85,,,,,
B799_6e949db5,食品科学与工程,理学,B799,IR,50.0,0.85,,,,,
D967_ba899f3d,财税大数据应用,工学,D967,RI,50.0,0.85,,,,,
D967_e0ad71d5,自动化类,工学,D967,RI,50.0,0.85,,,,,
D967_bd299fd9,网络营销与直播电商,工学,D967,RI,50.0,0.85,,,,,
D967_2be72bd6,应用电子技术,工学,D967,RI,50.0,0.85,,,,,
D967_f7cd3376,工商企业管理,管理学,D967,EC,50.0,0.85,,,,,
D967_859b5b98,市场营销,管理学,D967,EC,50.0,0.85,,,,,
D967_0ab7e49f,智能建造技术,工学,D967,RI,50.0,0.85,,,,,
D967_da429309,汽车制造类,工学,D967,RI,50.0,0.85,,,,,
D967_70efb883,建筑室内设计,艺术学,D967,AE,50.0,0.85,,,,,
D967_e0c7e175,汽车检测与维修技术,工学,D967,RI,50.0,0.85,,,,,
D967_ff53238a,道路与桥梁工程技术,工学,D967,RI,50.0,0.85,,,,,
D967_e62376d6,旅游管理,管理学,D967,EC,50.0,0.85,,,,,
C759_17add3f2,机电一体化技术,工学,C759,RI,50.0,0.85,,,,,
C759_f0bf74d6,工程测量技术,工学,C759,RI,50.0,0.85,,,,,
C759_56540ed1,机械设计与制造,艺术学,C759,AE,50.0,0.85,,,,,
C759_f7e117ba,计算机类,工学,C759,RI,50.0,0.85,,,,,
C759_8fd82b2e,工业机器人技术,工学,C759,RI,50.0,0.85,,,,,
C759_25826e66,软件技术,工学,C759,RI,50.0,0.85,,,,,
A637_a067f930,汉语言文学,文学,A637,AS,50.0,0.85,,,,,
A637_c623ac23,思想政治教育,教育学,A637,SI,50.0,0.85,,,,,
A637_8327e515,历史学,历史学,A637,AI,50.0,0.85,,,,,
A637_aa3f7342,英语,文学,A637,AS,50.0,0.85,,,,,
A637_27aa541b,教育学,教育学,A637,SI,50.0,0.85,,,,,
A637_825d6967,地理科学类,理学,A637,IR,50.0,0.85,,,,,
A637_f42d7a2f,计算机科学与技术,理学,A637,IR,50.0,0.85,,,,,
A637_bf991b45,数学与应用数学,理学,A637,IR,50.0,0.85,,,,,
A637_9a8524b9,软件工程,工学,A637,RI,50.0,0.85,,,,,
A637_6f6d9dcf,小学教育,教育学,A637,SI,50.0,0.85,,,,,
A637_46a4a68a,社会工作,工学,A637,RI,50.0,0.85,,,,,
A637_db8cb124,生物科学,理学,A637,IR,50.0,0.85,,,,,
A637_8e153a1f,广播电视编导,工学,A637,RI,50.0,0.85,,,,,
A637_2f98f08d,智能科学与技术,理学,A637,IR,50.0,0.85,,,,,
A637_04d297ae,戏剧影视文学,艺术学,A637,AE,50.0,0.85,,,,,
A637_79534ba3,化学,理学,A637,IR,50.0,0.85,,,,,
A637_9bd3c246,物理学,理学,A637,IR,50.0,0.85,,,,,
A637_e6fb0315,材料类,工学,A637,RI,50.0,0.85,,,,,
A637_a3e72b7e,电子商务,管理学,A637,EC,50.0,0.85,,,,,
A637_8dfb74b1,森林保护,工学,A637,RI,50.0,0.85,,,,,
A637_b7398382,科学教育,教育学,A637,SI,50.0,0.85,,,,,
C820_cd813457,数字媒体技术,工学,C820,RI,50.0,0.85,,,,,
C820_5edc3804,大数据与财务管理,管理学,C820,EC,50.0,0.85,,,,,
C820_69b2c5f6,新能源汽车技术,工学,C820,RI,50.0,0.85,,,,,
C820_c915fa39,大数据技术,工学,C820,RI,50.0,0.85,,,,,
C820_26037386,人工智能数据工程技术,工学,C820,RI,50.0,0.85,,,,,
C820_8cee4075,建筑设计,艺术学,C820,AE,50.0,0.85,,,,,
C820_a0eed8ba,酒店管理与数字化运营,管理学,C820,EC,50.0,0.85,,,,,
