score,rank
663,39
664,37
665,31
666,29
667,27
668,24
669,23
670,17
671,16
672,12
673,11
