score,rank
585,410
586,393
587,388
588,378
589,371
590,361
591,352
592,340
593,330
594,320
595,314
596,302
597,288
598,273
599,265
600,258
601,252
602,238
603,237
604,234
605,223
606,216
607,203
608,194
609,186
610,180
611,175
612,168
613,164
614,153
615,148
616,143
617,140
618,132
619,123
620,117
621,112
622,109
623,103
624,100
625,95
626,89
627,84
628,78
629,74
630,70
631,66
632,64
633,57
634,55
635,49
636,47
637,44
638,41
639,35
640,35
641,34
642,31
643,28
644,26
645,25
646,24
647,23
648,22
649,22
650,20
651,19
652,17
653,17
654,16
655,15
656,15
657,14
658,14
659,13
660,12
661,10
