score,rank
323,12710
324,12630
325,12570
326,12494
327,12422
328,12365
329,12285
330,12218
331,12155
332,12092
333,12026
334,11945
335,11871
336,11804
337,11723
338,11646
339,11567
340,11488
341,11412
342,11334
343,11253
344,11175
345,11094
346,11007
347,10932
348,10863
349,10779
350,10704
351,10629
352,10551
353,10469
354,10373
355,10291
356,10218
357,10127
358,10045
359,9961
360,9903
361,9807
362,9726
363,9658
364,9578
365,9486
366,9395
367,9306
368,9222
369,9141
370,9064
371,8977
372,8886
373,8803
374,8721
375,8631
376,8548
377,8472
378,8392
379,8307
380,8220
381,8137
382,8055
383,7974
384,7893
385,7805
386,7719
387,7628
388,7558
389,7481
390,7392
391,7306
392,7233
393,7149
394,7067
395,6987
396,6911
397,6833
398,6749
399,6672
400,6601
401,6526
402,6456
403,6388
404,6320
405,6239
406,6155
407,6067
408,5972
409,5893
410,5829
411,5744
412,5662
413,5595
414,5521
415,5449
416,5376
417,5293
418,5206
419,5137
420,5056
421,4981
422,4935
423,4868
424,4822
425,4764
426,4694
427,4625
428,4563
429,4501
430,4433
431,4360
432,4296
433,4235
434,4181
435,4121
436,4056
437,3999
438,3934
439,3863
440,3799
441,3736
442,3686
443,3621
444,3553
445,3510
446,3450
447,3386
448,3328
449,3254
450,3203
451,3145
452,3092
453,3033
454,2975
455,2935
456,2879
457,2835
458,2778
459,2731
460,2694
461,2651
462,2611
463,2568
464,2519
465,2481
466,2436
467,2405
468,2356
469,2322
470,2283
471,2236
472,2188
473,2146
474,2096
475,2064
476,2029
477,1978
478,1944
479,1900
480,1877
481,1836
482,1803
483,1770
484,1739
485,1705
486,1677
487,1637
488,1610
489,1582
490,1556
491,1525
492,1502
493,1476
494,1457
495,1427
496,1404
497,1385
498,1359
499,1329
500,1297
501,1280
502,1261
503,1238
504,1212
505,1179
506,1164
507,1146
508,1123
509,1097
510,1068
511,1044
512,1028
513,1000
514,974
515,950
516,928
517,903
518,884
519,871
520,856
521,837
522,824
523,815
524,799
525,785
526,767
527,741
528,720
529,704
530,691
531,672
532,657
533,642
534,630
535,616
536,604
537,589
538,577
539,560
540,542
541,532
542,518
543,506
544,494
545,479
546,470
547,460
548,451
549,446
550,433
551,424
552,411
553,400
554,389
555,382
556,373
557,364
558,357
559,349
560,338
561,330
562,320
563,315
564,307
565,300
566,292
567,280
568,277
569,266
570,257
571,249
572,241
573,233
574,224
575,216
576,207
577,205
578,199
579,191
580,182
581,176
582,170
583,164
584,160
585,153
586,144
587,141
588,136
589,130
590,121
591,119
592,112
593,111
594,104
595,99
596,97
597,93
598,88
599,86
600,79
601,78
602,76
603,76
604,72
605,71
606,67
607,63
608,59
609,59
610,57
611,53
612,52
613,49
614,45
615,41
616,36
617,35
618,34
619,33
620,29
621,24
622,24
623,22
624,22
625,22
626,22
627,21
628,21
629,21
630,21
631,20
632,18
633,15
634,11
635,10
636,10
637,10
